northing,easting,District,Coordinate,Row 
829802.687,833234.437,YUEN LONG,2772,2772
829808.828,833208.96,YUEN LONG,2773,2773
829817.187,833190.125,YUEN LONG,2774,2774
829818.187,833186,YUEN LONG,2775,2775
829823.562,833178.562,YUEN LONG,2776,2776
829851.625,833127.25,YUEN LONG,2777,2777
829856.718,833115.939,YUEN LONG,2778,2778
829860.937,833109.687,YUEN LONG,2779,2779
829880.807,833095.877,YUEN LONG,2780,2780
829895.833,833082.463,YUEN LONG,2781,2781
829902.621,833070.122,YUEN LONG,2782,2782
829902.003,833036.184,YUEN LONG,2783,2783
829905.089,833018.906,YUEN LONG,2784,2784
829912.493,833000.393,YUEN LONG,2785,2785
829919.998,832992.567,YUEN LONG,2786,2786
829940.156,832977.82,YUEN LONG,2787,2787
829956.437,832962.297,YUEN LONG,2788,2788
829963.414,832949.101,YUEN LONG,2789,2789
830000,832900.265,YUEN LONG,2790,2790
830039.133,832877.652,YUEN LONG,2791,2791
830069.445,832856.284,YUEN LONG,2792,2792
830085.2,832841.039,YUEN LONG,2793,2793
830093.814,832825.116,YUEN LONG,2794,2794
830097.41,832805.897,YUEN LONG,2795,2795
830093.062,832795.5,YUEN LONG,2796,2796
830062.875,832573,YUEN LONG,2797,2797
830061.5,832553.062,YUEN LONG,2798,2798
830061.75,832533.062,YUEN LONG,2799,2799
830065.25,832503.25,YUEN LONG,2800,2800
830069.625,832483.75,YUEN LONG,2801,2801
830079.187,832455.312,YUEN LONG,2802,2802
830087.437,832437.125,YUEN LONG,2803,2803
830097.187,832419.687,YUEN LONG,2804,2804
830108.375,832403.062,YUEN LONG,2805,2805
830120.812,832387.437,YUEN LONG,2806,2806
830134.562,832372.937,YUEN LONG,2807,2807
830151.312,832357.5,YUEN LONG,2808,2808
830156.875,832349.187,YUEN LONG,2809,2809
830160.312,832339.875,YUEN LONG,2810,2810
830161.5,832329.937,YUEN LONG,2811,2811
830160.312,832320.062,YUEN LONG,2812,2812
830157.25,832312.251,YUEN LONG,2813,2813
830153.673,832310.599,YUEN LONG,2814,2814
830149.573,832305.323,YUEN LONG,2815,2815
830149.573,832296.55,YUEN LONG,2816,2816
830181.561,832227.561,YUEN LONG,2817,2817
830194.308,832197.798,YUEN LONG,2818,2818
830202.476,832175.69,YUEN LONG,2819,2819
830221.949,832156.475,YUEN LONG,2820,2820
830228.018,832146.455,YUEN LONG,2821,2821
830234.253,832132.659,YUEN LONG,2822,2822
830240.234,832122.561,YUEN LONG,2823,2823
830253.491,832113.716,YUEN LONG,2824,2824
830271.922,832106.755,YUEN LONG,2825,2825
830289.099,832104.005,YUEN LONG,2826,2826
830305.993,832102.948,YUEN LONG,2827,2827
830328.409,832109.505,YUEN LONG,2828,2828
830343.428,832115.333,YUEN LONG,2829,2829
830352.539,832113.77,YUEN LONG,2830,2830
830363.601,832106.486,YUEN LONG,2831,2831
830393.14,832073.047,YUEN LONG,2832,2832
830410.709,832057.833,YUEN LONG,2833,2833
830428.733,832045.581,YUEN LONG,2834,2834
830459.782,832031.581,YUEN LONG,2835,2835
830492.582,832028.197,YUEN LONG,2836,2836
830517.725,832026.688,YUEN LONG,2837,2837
830526.416,832013.871,YUEN LONG,2838,2838
830548.17,831975.388,YUEN LONG,2839,2839
830559.672,831961.41,YUEN LONG,2840,2840
830561.562,831955.125,YUEN LONG,2841,2841
830563.062,831945.25,YUEN LONG,2842,2842
830563.062,831935.25,YUEN LONG,2843,2843
830561.625,831925.375,YUEN LONG,2844,2844
830556.187,831909.937,YUEN LONG,2845,2845
830556.012,831902.954,YUEN LONG,2846,2846
830552.903,831902.461,YUEN LONG,2847,2847
830550.211,831895.696,YUEN LONG,2848,2848
830550.807,831887.253,YUEN LONG,2849,2849
830556.841,831869.809,YUEN LONG,2850,2850
830556.841,831856.575,YUEN LONG,2851,2851
830552.137,831825.403,YUEN LONG,2852,2852
830568.562,831783.875,YUEN LONG,2853,2853
830616.988,831698.883,YUEN LONG,2854,2854
830633.13,831679.65,YUEN LONG,2855,2855
830643.98,831656.339,YUEN LONG,2856,2856
830661.773,831632.036,YUEN LONG,2857,2857
830690.23,831587.708,YUEN LONG,2858,2858
830703.621,831571.962,YUEN LONG,2859,2859
830711.867,831556.09,YUEN LONG,2860,2860
830717.695,831549.642,YUEN LONG,2861,2861
830726.684,831544.248,YUEN LONG,2862,2862
830735.55,831541.272,YUEN LONG,2863,2863
830750.863,831536.82,YUEN LONG,2864,2864
830767.623,831533.253,YUEN LONG,2865,2865
830807.095,831523.108,YUEN LONG,2866,2866
830842.238,831505.692,YUEN LONG,2867,2867
830862.645,831487.954,YUEN LONG,2868,2868
830870.143,831477.418,YUEN LONG,2869,2869
830876.656,831464.334,YUEN LONG,2870,2870
830885.273,831443.378,YUEN LONG,2871,2871
830897.984,831405.373,YUEN LONG,2872,2872
830908.833,831381.938,YUEN LONG,2873,2873
830909.391,831381.938,YUEN LONG,2874,2874
830919.125,831348.026,YUEN LONG,2875,2875
830926.75,831333.952,YUEN LONG,2876,2876
830933.942,831323.909,YUEN LONG,2877,2877
830945.474,831299.358,YUEN LONG,2878,2878
830955.145,831284.416,YUEN LONG,2879,2879
831027.123,831195.636,YUEN LONG,2880,2880
831030.72,831188.133,YUEN LONG,2881,2881
831030.41,831178.648,YUEN LONG,2882,2882
831024.273,831157.631,YUEN LONG,2883,2883
831023.033,831145.046,YUEN LONG,2884,2884
831022.785,831131.964,YUEN LONG,2885,2885
831025.512,831118.883,YUEN LONG,2886,2886
831023.777,831090.798,YUEN LONG,2887,2887
831019.561,831081.373,YUEN LONG,2888,2888
831019.995,831071.268,YUEN LONG,2889,2889
831022.785,831061.535,YUEN LONG,2890,2890
831032.518,831050.872,YUEN LONG,2891,2891
831034.502,831044.176,YUEN LONG,2892,2892
831035.866,831026.755,YUEN LONG,2893,2893
831032.766,831005.799,YUEN LONG,2894,2894
831024.273,830982.798,YUEN LONG,2895,2895
831014.58,830940.262,YUEN LONG,2896,2896
831014.663,830937.354,YUEN LONG,2897,2897
831007.966,830920.738,YUEN LONG,2898,2898
830994.7,830873.621,YUEN LONG,2899,2899
830988.438,830859.857,YUEN LONG,2900,2900
830984.346,830846.094,YUEN LONG,2901,2901
830984.903,830833.632,YUEN LONG,2902,2902
830992.84,830814.723,YUEN LONG,2903,2903
830995.32,830802.51,YUEN LONG,2904,2904
830994.08,830789.118,YUEN LONG,2905,2905
830988.562,830774.115,YUEN LONG,2906,2906
830986.763,830764.628,YUEN LONG,2907,2907
830986.576,830756.355,YUEN LONG,2908,2908
830986.088,830734.711,YUEN LONG,2909,2909
830964.919,830715.295,YUEN LONG,2910,2910
830937.51,830685.532,YUEN LONG,2911,2911
830933.72,830677.655,YUEN LONG,2912,2912
830929.658,830629.635,YUEN LONG,2913,2913
830926.451,830624.675,YUEN LONG,2914,2914
830921.202,830620.006,YUEN LONG,2915,2915
830915.37,830617.963,YUEN LONG,2916,2916
830896.942,830616.713,YUEN LONG,2917,2917
830889.146,830599.995,YUEN LONG,2918,2918
830865.527,830556.517,YUEN LONG,2919,2919
830859.113,830550.098,YUEN LONG,2920,2920
830828.204,830534.632,YUEN LONG,2921,2921
830813.081,830532.393,YUEN LONG,2922,2922
830781.881,830529.767,YUEN LONG,2923,2923
830776.34,830528.016,YUEN LONG,2924,2924
830773.718,830524.223,YUEN LONG,2925,2925
830773.132,830518.68,YUEN LONG,2926,2926
830775.466,830514.008,YUEN LONG,2927,2927
830782.465,830509.925,YUEN LONG,2928,2928
830866.68,830493.355,YUEN LONG,2929,2929
830869.304,830488.978,YUEN LONG,2930,2930
830868.138,830484.309,YUEN LONG,2931,2931
830862.598,830477.89,YUEN LONG,2932,2932
830854.142,830474.68,YUEN LONG,2933,2933
830822.067,830469.136,YUEN LONG,2934,2934
830808.946,830465.926,YUEN LONG,2935,2935
830804.572,830463.008,YUEN LONG,2936,2936
830801.069,830432.486,YUEN LONG,2937,2937
830796.987,830424.315,YUEN LONG,2938,2938
830782.117,830404.183,YUEN LONG,2939,2939
830782.407,830398.637,YUEN LONG,2940,2940
830787.073,830393.97,YUEN LONG,2941,2941
830794.363,830393.676,YUEN LONG,2942,2942
830804.277,830397.178,YUEN LONG,2943,2943
830823.23,830413.518,YUEN LONG,2944,2944
830832.851,830419.939,YUEN LONG,2945,2945
830840.725,830422.565,YUEN LONG,2946,2946
830846.557,830422.565,YUEN LONG,2947,2947
830853.555,830419.647,YUEN LONG,2948,2948
830858.221,830414.103,YUEN LONG,2949,2949
830871.909,830384.432,YUEN LONG,2950,2950
830888.742,830340.923,YUEN LONG,2951,2951
830882.17,830343.549,YUEN LONG,2952,2952
830876.572,830347.479,YUEN LONG,2953,2953
830838.719,830385.372,YUEN LONG,2954,2954
830832.888,830387.456,YUEN LONG,2955,2955
830825.391,830385.789,YUEN LONG,2956,2956
830816.645,830379.536,YUEN LONG,2957,2957
830752.964,830323.153,YUEN LONG,2958,2958
830738.453,830309.282,YUEN LONG,2959,2959
830735.538,830303.446,YUEN LONG,2960,2960
830735.955,830297.61,YUEN LONG,2961,2961
830743.285,830287.177,YUEN LONG,2962,2962
830754.28,830283.02,YUEN LONG,2963,2963
830756.778,830273.016,YUEN LONG,2964,2964
830748.866,830248.421,YUEN LONG,2965,2965
830742.776,830215.966,YUEN LONG,2966,2966
830746.29,830201.959,YUEN LONG,2967,2967
830758.445,830190.895,YUEN LONG,2968,2968
830758.821,830187.442,YUEN LONG,2969,2969
830736.013,830183.618,YUEN LONG,2970,2970
830699.633,830182.758,YUEN LONG,2971,2971
830655.413,830186.766,YUEN LONG,2972,2972
830600.462,830196.464,YUEN LONG,2973,2973
830591.299,830196.464,YUEN LONG,2974,2974
830580.47,830193.963,YUEN LONG,2975,2975
830561.435,830183.247,YUEN LONG,2976,2976
830547.512,830178.18,YUEN LONG,2977,2977
830535.488,830176.456,YUEN LONG,2978,2978
830522.993,830177.706,YUEN LONG,2979,2979
830503.002,830181.875,YUEN LONG,2980,2980
830492.174,830186.46,YUEN LONG,2981,2981
830482.516,830186.898,YUEN LONG,2982,2982
830461.353,830183.959,YUEN LONG,2983,2983
830451.357,830186.46,YUEN LONG,2984,2984
830436.883,830192.196,YUEN LONG,2985,2985
830423.915,830198.506,YUEN LONG,2986,2986
830413.56,830200.116,YUEN LONG,2987,2987
830386.058,830199.516,YUEN LONG,2988,2988
830372.429,830206.581,YUEN LONG,2989,2989
830356.5,830218.041,YUEN LONG,2990,2990
830341.507,830227.628,YUEN LONG,2991,2991
830312.768,830239.716,YUEN LONG,2992,2992
830298.461,830244.143,YUEN LONG,2993,2993
830285.273,830257.141,YUEN LONG,2994,2994
830276.815,830259.748,YUEN LONG,2995,2995
830267.065,830257.685,YUEN LONG,2996,2996
830248.812,830245.562,YUEN LONG,2997,2997
830241.625,830242.562,YUEN LONG,2998,2998
830238.176,830242.488,YUEN LONG,2999,2999
830226.039,830245.393,YUEN LONG,3000,3000
830203.687,830258.187,YUEN LONG,3001,3001
830199.687,830261.25,YUEN LONG,3002,3002
830187.062,830266.625,YUEN LONG,3003,3003
830161.197,830279.385,YUEN LONG,3004,3004
830145.63,830279.121,YUEN LONG,3005,3005
830129.007,830271.201,YUEN LONG,3006,3006
830112.648,830259.32,YUEN LONG,3007,3007
830092.332,830238.99,YUEN LONG,3008,3008
830083.096,830228.166,YUEN LONG,3009,3009
830081.117,830204.8,YUEN LONG,3010,3010
830082.964,830194.503,YUEN LONG,3011,3011
830088.75,830182.312,YUEN LONG,3012,3012
830101.17,830164.405,YUEN LONG,3013,3013
830109.877,830147.243,YUEN LONG,3014,3014
830105.919,830131.931,YUEN LONG,3015,3015
830099.983,830124.143,YUEN LONG,3016,3016
830085.998,830117.806,YUEN LONG,3017,3017
830058.822,830113.318,YUEN LONG,3018,3018
830035.731,830107.622,YUEN LONG,3019,3019
830020.231,830105.935,YUEN LONG,3020,3020
829978.125,830097.75,YUEN LONG,3021,3021
829970.431,830091.405,YUEN LONG,3022,3022
829956.75,830076.25,YUEN LONG,3023,3023
829907.36,829979.111,YUEN LONG,3024,3024
829880.143,829928.645,YUEN LONG,3025,3025
829873.28,829920.589,YUEN LONG,3026,3026
829864.7,829912.664,YUEN LONG,3027,3027
829855.329,829906.721,YUEN LONG,3028,3028
829837.246,829900.513,YUEN LONG,3029,3029
829827.215,829898.928,YUEN LONG,3030,3030
829754.46,829897.343,YUEN LONG,3031,3031
829734.397,829894.173,YUEN LONG,3032,3032
829692.001,829880.425,YUEN LONG,3033,3033
829681.442,829875.142,YUEN LONG,3034,3034
829672.862,829868.142,YUEN LONG,3035,3035
829666.791,829859.689,YUEN LONG,3036,3036
829662.435,829850.444,YUEN LONG,3037,3037
829655.175,829822.563,YUEN LONG,3038,3038
829653.723,829812.393,YUEN LONG,3039,3039
829654.383,829800.507,YUEN LONG,3040,3040
829652.932,829786.11,YUEN LONG,3041,3041
829655.307,829755.851,YUEN LONG,3042,3042
829653.459,829747.796,YUEN LONG,3043,3043
829649.632,829738.947,YUEN LONG,3044,3044
829644.88,829731.551,YUEN LONG,3045,3045
829639.863,829725.738,YUEN LONG,3046,3046
829634.585,829721.909,YUEN LONG,3047,3047
829601.692,829703.802,YUEN LONG,3048,3048
829588.888,829697.726,YUEN LONG,3049,3049
829577.537,829690.198,YUEN LONG,3050,3050
829560.246,829681.877,YUEN LONG,3051,3051
829551.138,829679.5,YUEN LONG,3052,3052
829490.924,829674.349,YUEN LONG,3053,3053
829477.725,829670.387,YUEN LONG,3054,3054
829454.89,829655.066,YUEN LONG,3055,3055
829441.136,829641.318,YUEN LONG,3056,3056
829424.768,829620.053,YUEN LONG,3057,3057
829414.606,829609.62,YUEN LONG,3058,3058
829395.335,829596.94,YUEN LONG,3059,3059
829352.939,829581.343,YUEN LONG,3060,3060
829335.78,829577.645,YUEN LONG,3061,3061
829299.613,829567.211,YUEN LONG,3062,3062
829288.658,829565.362,YUEN LONG,3063,3063
829281.663,829565.89,YUEN LONG,3064,3064
829269.387,829568.796,YUEN LONG,3065,3065
829243.848,829579.826,YUEN LONG,3066,3066
829236.28,829584.032,YUEN LONG,3067,3067
829230.783,829587.85,YUEN LONG,3068,3068
829218.753,829599.045,YUEN LONG,3069,3069
829213.773,829604.093,YUEN LONG,3070,3070
829205.411,829614.796,YUEN LONG,3071,3071
829195.257,829621.72,YUEN LONG,3072,3072
829182.128,829634.921,YUEN LONG,3073,3073
829171.133,829644.2,YUEN LONG,3074,3074
829165.248,829647.758,YUEN LONG,3075,3075
829151.388,829653.841,YUEN LONG,3076,3076
829143.627,829655.137,YUEN LONG,3077,3077
829132.955,829653.971,YUEN LONG,3078,3078
829123.448,829651.319,YUEN LONG,3079,3079
829115.299,829646.595,YUEN LONG,3080,3080
829108.036,829640.965,YUEN LONG,3081,3081
829101.439,829632.293,YUEN LONG,3082,3082
829075.938,829585.197,YUEN LONG,3083,3083
829073.48,829579.308,YUEN LONG,3084,3084
829072.638,829574.908,YUEN LONG,3085,3085
829073.157,829569.988,YUEN LONG,3086,3086
829079.35,829555.516,YUEN LONG,3087,3087
829082.147,829546.474,YUEN LONG,3088,3088
829082.341,829537.258,YUEN LONG,3089,3089
829079.366,829526.905,YUEN LONG,3090,3090
829073.286,829517.263,YUEN LONG,3091,3091
829063.261,829507.984,YUEN LONG,3092,3092
829057.311,829504.166,YUEN LONG,3093,3093
829051.943,829502.742,YUEN LONG,3094,3094
829046.64,829502.031,YUEN LONG,3095,3095
829034.158,829502.936,YUEN LONG,3096,3096
829028.401,829505.201,YUEN LONG,3097,3097
829009.109,829516.073,YUEN LONG,3098,3098
828974.359,829540.107,YUEN LONG,3099,3099
828959.613,829551.561,YUEN LONG,3100,3100
828908.565,829585.585,YUEN LONG,3101,3101
828894.496,829594.107,YUEN LONG,3102,3102
828903.276,829608.123,YUEN LONG,3103,3103
828909.873,829631.356,YUEN LONG,3104,3104
828911.192,829656.174,YUEN LONG,3105,3105
828902.485,829699.341,YUEN LONG,3106,3106
828890.876,829702.508,YUEN LONG,3107,3107
828886.324,829707.195,YUEN LONG,3108,3108
828882.63,829716.171,YUEN LONG,3109,3109
828874.714,829731.088,YUEN LONG,3110,3110
828863.896,829739.537,YUEN LONG,3111,3111
828840.348,829751.087,YUEN LONG,3112,3112
828832.696,829758.743,YUEN LONG,3113,3113
828823.329,829781.713,YUEN LONG,3114,3114
828810.187,829791.187,YUEN LONG,3115,3115
828798.196,829794.189,YUEN LONG,3116,3116
828778.143,829787.588,YUEN LONG,3117,3117
828750.966,829780.196,YUEN LONG,3118,3118
828714.555,829783.1,YUEN LONG,3119,3119
828680.253,829779.932,YUEN LONG,3120,3120
828636.718,829794.716,YUEN LONG,3121,3121
828580.187,829805.5,YUEN LONG,3122,3122
828566.5,829807.125,YUEN LONG,3123,3123
828558.25,829805.937,YUEN LONG,3124,3124
828525.175,829775.508,YUEN LONG,3125,3125
828510.926,829766.003,YUEN LONG,3126,3126
828499.581,829763.892,YUEN LONG,3127,3127
828478.937,829767.125,YUEN LONG,3128,3128
828458.365,829777.271,YUEN LONG,3129,3129
828451.803,829782.396,YUEN LONG,3130,3130
828445.5,829784.25,YUEN LONG,3131,3131
828433.09,829783.429,YUEN LONG,3132,3132
828428.34,829778.677,YUEN LONG,3133,3133
828423.591,829762.572,YUEN LONG,3134,3134
828419.625,829752.187,YUEN LONG,3135,3135
828412.84,829750.756,YUEN LONG,3136,3136
828388.566,829751.68,YUEN LONG,3137,3137
828377.75,829744.937,YUEN LONG,3138,3138
828371.018,829736.631,YUEN LONG,3139,3139
828360.875,829711.5,YUEN LONG,3140,3140
828358.812,829702.187,YUEN LONG,3141,3141
828325.937,829662.25,YUEN LONG,3142,3142
828292.391,829615.051,YUEN LONG,3143,3143
828215.312,829550.375,YUEN LONG,3144,3144
828187.048,829525.351,YUEN LONG,3145,3145
828158.401,829502.599,YUEN LONG,3146,3146
828153.38,829498.049,YUEN LONG,3147,3147
828132.788,829475.225,YUEN LONG,3148,3148
828115.803,829461.458,YUEN LONG,3149,3149
828109.577,829454.906,YUEN LONG,3150,3150
828104.66,829446.033,YUEN LONG,3151,3151
828103.403,829439.2,YUEN LONG,3152,3152
828104.653,829432.582,YUEN LONG,3153,3153
828104,829417.163,YUEN LONG,3154,3154
828102.314,829408.349,YUEN LONG,3155,3155
828098.783,829400.421,YUEN LONG,3156,3156
828088.719,829385.981,YUEN LONG,3157,3157
828079.648,829379.252,YUEN LONG,3158,3158
828074.007,829376.756,YUEN LONG,3159,3159
828035.252,829366.631,YUEN LONG,3160,3160
828029.809,829363.351,YUEN LONG,3161,3161
828027.92,829361.365,YUEN LONG,3162,3162
828025.445,829357.796,YUEN LONG,3163,3163
828023.613,829352.277,YUEN LONG,3164,3164
828023.757,829343.035,YUEN LONG,3165,3165
828033.882,829310.376,YUEN LONG,3166,3166
828032.57,829304.143,YUEN LONG,3167,3167
828026.844,829297.343,YUEN LONG,3168,3168
828021.814,829293.238,YUEN LONG,3169,3169
828007.001,829285.521,YUEN LONG,3170,3170
827989.162,829279.953,YUEN LONG,3171,3171
827963.534,829276.118,YUEN LONG,3172,3172
827956.687,829272.568,YUEN LONG,3173,3173
827950.846,829266.987,YUEN LONG,3174,3174
827944.971,829256.337,YUEN LONG,3175,3175
827942.513,829247.655,YUEN LONG,3176,3176
827942.568,829239.233,YUEN LONG,3177,3177
827945.388,829221.178,YUEN LONG,3178,3178
827944.275,829212.598,YUEN LONG,3179,3179
827941.633,829205.601,YUEN LONG,3180,3180
827934.339,829195.426,YUEN LONG,3181,3181
827927.556,829188.006,YUEN LONG,3182,3182
827895.789,829159.752,YUEN LONG,3183,3183
827894.289,829159.656,YUEN LONG,3184,3184
827890.576,829156.361,YUEN LONG,3185,3185
827890.403,829154.988,YUEN LONG,3186,3186
827884.752,829149.982,YUEN LONG,3187,3187
827863.192,829133.673,YUEN LONG,3188,3188
827853.185,829123.256,YUEN LONG,3189,3189
827848.72,829116.373,YUEN LONG,3190,3190
827845.733,829108.355,YUEN LONG,3191,3191
827843.666,829096.276,YUEN LONG,3192,3192
827842.611,829083.751,YUEN LONG,3193,3193
827840.906,829076.793,YUEN LONG,3194,3194
827837.762,829070.319,YUEN LONG,3195,3195
827833.288,829065.208,YUEN LONG,3196,3196
827821.788,829055.502,YUEN LONG,3197,3197
827812.532,829048.858,YUEN LONG,3198,3198
827792.888,829038.063,YUEN LONG,3199,3199
827749.268,829012.313,YUEN LONG,3200,3200
827749.268,829011.562,YUEN LONG,3201,3201
827747.973,829010.862,YUEN LONG,3202,3202
827739.317,829007.437,YUEN LONG,3203,3203
827717.63,829003.263,YUEN LONG,3204,3204
827701.763,828998.234,YUEN LONG,3205,3205
827695.705,828995.219,YUEN LONG,3206,3206
827693.314,828993.311,YUEN LONG,3207,3207
827691.157,828989.876,YUEN LONG,3208,3208
827686.669,828972.586,YUEN LONG,3209,3209
827681.841,828963.664,YUEN LONG,3210,3210
827675.175,828956.107,YUEN LONG,3211,3211
827670.084,828951.835,YUEN LONG,3212,3212
827660.715,828946.46,YUEN LONG,3213,3213
827645.087,828940.452,YUEN LONG,3214,3214
827635.431,828937.978,YUEN LONG,3215,3215
827626.396,828937.268,YUEN LONG,3216,3216
827612.829,828938.876,YUEN LONG,3217,3217
827602.777,828936.587,YUEN LONG,3218,3218
827596.35,828933.33,YUEN LONG,3219,3219
827587.953,828927.187,YUEN LONG,3220,3220
827573.221,828918.123,YUEN LONG,3221,3221
827556.381,828903.335,YUEN LONG,3222,3222
827551.64,828901.441,YUEN LONG,3223,3223
827539.337,828900.39,YUEN LONG,3224,3224
827525.193,828902.002,YUEN LONG,3225,3225
827519.976,828904.346,YUEN LONG,3226,3226
827507.748,828912.164,YUEN LONG,3227,3227
827501.011,828914.831,YUEN LONG,3228,3228
827491.591,828914.942,YUEN LONG,3229,3229
827484.877,828911.822,YUEN LONG,3230,3230
827478.59,828906.171,YUEN LONG,3231,3231
827473.112,828898.538,YUEN LONG,3232,3232
827470.336,828892.036,YUEN LONG,3233,3233
827437.242,828888.612,YUEN LONG,3234,3234
827427.437,828894,YUEN LONG,3235,3235
827412.703,828910.128,YUEN LONG,3236,3236
827401.753,828916.333,YUEN LONG,3237,3237
827391.398,828918.643,YUEN LONG,3238,3238
827365.013,828911.515,YUEN LONG,3239,3239
827358.284,828914.155,YUEN LONG,3240,3240
827348.918,828939.368,YUEN LONG,3241,3241
827345.224,828945.441,YUEN LONG,3242,3242
827320.355,828958.575,YUEN LONG,3243,3243
827312.966,828965.836,YUEN LONG,3244,3244
